SMILES,Catalog_ID,IUPAC_Name,URL
Cc1nc(N2CCCCC2)sc1C(=O)c1ccc(Cl)c([N+](=O)[O-])c1,EN300-06934,"1-[5-(4-chloro-3-nitrobenzoyl)-4-methyl-1,3-thiazol-2-yl]piperidine",https://www.enaminestore.com/catalog/EN300-06934
NNC(=O)c1cc2c(s1)CCCCCC2,EN300-08852,"4H,5H,6H,7H,8H,9H-cycloocta[b]thiophene-2-carbohydrazide",https://www.enaminestore.com/catalog/EN300-08852
CC(C)C(C)N,EN300-20873,3-methylbutan-2-amine,https://www.enaminestore.com/catalog/EN300-20873
CC(C)(C)C1CCc2c(sc(N)c2C#N)C1,EN300-10306,"2-amino-6-tert-butyl-4,5,6,7-tetrahydro-1-benzothiophene-3-carbonitrile",https://www.enaminestore.com/catalog/EN300-10306
ClCc1csc(NN=Cc2cccs2)n1,EN300-09867,"4-(chloromethyl)-2-{2-[(thiophen-2-yl)methylidene]hydrazin-1-yl}-1,3-thiazole",https://www.enaminestore.com/catalog/EN300-09867
O=C(O)c1nccc2ccccc12,EN300-55949,isoquinoline-1-carboxylic acid,https://www.enaminestore.com/catalog/EN300-55949
NNC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,EN300-06935,2-chloro-5-(hydrazinecarbonyl)benzene-1-sulfonamide,https://www.enaminestore.com/catalog/EN300-06935
COCCCNC(N)=O,EN300-09359,(3-methoxypropyl)urea,https://www.enaminestore.com/catalog/EN300-09359
CS(=O)(=O)c1ccc(C(=O)O)cc1,EN300-10949,4-methanesulfonylbenzoic acid,https://www.enaminestore.com/catalog/EN300-10949
CCS(=O)(=O)N1Cc2ccccc2CC1C(=O)O,EN300-04574,"2-(ethanesulfonyl)-1,2,3,4-tetrahydroisoquinoline-3-carboxylic acid",https://www.enaminestore.com/catalog/EN300-04574
Clc1nc(-c2cccnc2)nc2ccccc12,EN300-08933,4-chloro-2-(pyridin-3-yl)quinazoline,https://www.enaminestore.com/catalog/EN300-08933
CCN(CC)CCC(=O)NN,EN300-09537,3-(diethylamino)propanehydrazide,https://www.enaminestore.com/catalog/EN300-09537
Fc1ccc(-c2csc(NCc3ccccc3)n2)cc1,EN300-06611,"N-benzyl-4-(4-fluorophenyl)-1,3-thiazol-2-amine",https://www.enaminestore.com/catalog/EN300-06611
O=C(O)CCNS(=O)(=O)c1ccccc1C(F)(F)F,EN300-08412,3-[2-(trifluoromethyl)benzenesulfonamido]propanoic acid,https://www.enaminestore.com/catalog/EN300-08412
CC(NS(=O)(=O)c1ccccc1)C(=O)O,EN300-08414,2-benzenesulfonamidopropanoic acid,https://www.enaminestore.com/catalog/EN300-08414
COc1ccc(Nc2ncnc(N)n2)cc1,EN300-06847,"N2-(4-methoxyphenyl)-1,3,5-triazine-2,4-diamine",https://www.enaminestore.com/catalog/EN300-06847
O=c1c2cc(Cl)cc(Cl)c2nc2n1CCC2,EN300-06850,"5,7-dichloro-1H,2H,3H,9H-pyrrolo[2,1-b]quinazolin-9-one",https://www.enaminestore.com/catalog/EN300-06850
CC(=O)c1ccc(OCC(=O)N2CCCC2)cc1,EN300-07248,2-(4-acetylphenoxy)-1-(pyrrolidin-1-yl)ethan-1-one,https://www.enaminestore.com/catalog/EN300-07248
CC(=O)Nc1ccc(S(=O)(=O)N(C)CC(=O)O)cc1,EN300-06154,2-(N-methyl-4-acetamidobenzenesulfonamido)acetic acid,https://www.enaminestore.com/catalog/EN300-06154
Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CNCc1ccccc1Cl.O=C(O)C(=O)O,EN300-06767,2-{[(2-chlorophenyl)methyl]amino}-N-[2-methyl-5-(morpholine-4-sulfonyl)phenyl]acetamide; oxalic acid,https://www.enaminestore.com/catalog/EN300-06767
Cc1cccc2c1NC(=O)C2=NO,EN300-06919,"3-(hydroxyimino)-7-methyl-2,3-dihydro-1H-indol-2-one",https://www.enaminestore.com/catalog/EN300-06919
Cc1csc(Sc2ccc(C(=O)O)cc2[N+](=O)[O-])n1,EN300-06150,"4-[(4-methyl-1,3-thiazol-2-yl)sulfanyl]-3-nitrobenzoic acid",https://www.enaminestore.com/catalog/EN300-06150
O=C(c1ccc(Cl)cc1)N1CCCCC(Cl)C1=O,EN300-08949,3-chloro-1-(4-chlorobenzoyl)azepan-2-one,https://www.enaminestore.com/catalog/EN300-08949
Cc1oncc1C(=O)Nc1ccc(C(=O)O)cc1,EN300-50014,"4-(5-methyl-1,2-oxazole-4-amido)benzoic acid",https://www.enaminestore.com/catalog/EN300-50014
CCN(CC)C(=C(C#N)C(=O)CCl)c1ccc(F)cc1,EN300-09050,4-chloro-2-[(diethylamino)(4-fluorophenyl)methylidene]-3-oxobutanenitrile,https://www.enaminestore.com/catalog/EN300-09050
CCOc1ccc(NC(=O)c2ccccc2NC(=O)CCl)cc1,EN300-05896,2-(2-chloroacetamido)-N-(4-ethoxyphenyl)benzamide,https://www.enaminestore.com/catalog/EN300-05896
Cc1cc(C)c(-c2cc(NC(=O)CCl)n(-c3ccccc3)n2)cc1C,EN300-06118,"2-chloro-N-[1-phenyl-3-(2,4,5-trimethylphenyl)-1H-pyrazol-5-yl]acetamide",https://www.enaminestore.com/catalog/EN300-06118
CC(C)CNC(=O)c1ccccc1N,EN300-09443,2-amino-N-(2-methylpropyl)benzamide,https://www.enaminestore.com/catalog/EN300-09443
COc1ccc(C(C)=O)cc1CN1CCCCC1,EN300-09594,1-{4-methoxy-3-[(piperidin-1-yl)methyl]phenyl}ethan-1-one,https://www.enaminestore.com/catalog/EN300-09594
CCc1ccc(Cl)c(CC)c1NC(=O)CCCCl,EN300-06675,"4-chloro-N-(3-chloro-2,6-diethylphenyl)butanamide",https://www.enaminestore.com/catalog/EN300-06675
CSCC#N,EN300-64959,2-(methylsulfanyl)acetonitrile,https://www.enaminestore.com/catalog/EN300-64959
Cc1ccc(N2C(=O)C(=Cc3ccc4c(c3)OCO4)NC2=S)cc1,EN300-04629,"5-[(1,3-dioxaindan-5-yl)methylidene]-3-(4-methylphenyl)-2-sulfanylideneimidazolidin-4-one",https://www.enaminestore.com/catalog/EN300-04629
O=Cc1ccc(OC(F)(F)F)cc1,EN300-24307,4-(trifluoromethoxy)benzaldehyde,https://www.enaminestore.com/catalog/EN300-24307
N#CCCn1cc(C=C(C#N)C(=O)O)c(-c2ccc(F)c(F)c2)n1,EN300-10666,"2-cyano-3-[1-(2-cyanoethyl)-3-(3,4-difluorophenyl)-1H-pyrazol-4-yl]prop-2-enoic acid",https://www.enaminestore.com/catalog/EN300-10666
O=C(O)c1sccc1-n1cccc1,EN300-26647,3-(1H-pyrrol-1-yl)thiophene-2-carboxylic acid,https://www.enaminestore.com/catalog/EN300-26647
Cc1cc(-c2cc(C(=O)O)c3cnn(C(C)C)c3n2)c(C)s1,EN300-25507,"6-(2,5-dimethylthiophen-3-yl)-1-(propan-2-yl)-1H-pyrazolo[3,4-b]pyridine-4-carboxylic acid",https://www.enaminestore.com/catalog/EN300-25507
N#Cc1cccc(C=O)c1,EN300-25513,3-formylbenzonitrile,https://www.enaminestore.com/catalog/EN300-25513
Cl.O=C(O)Cc1ccccn1,EN300-34537,2-(pyridin-2-yl)acetic acid hydrochloride,https://www.enaminestore.com/catalog/EN300-34537
Cc1cc(CC(=O)NN)[nH]n1,EN300-24086,2-(3-methyl-1H-pyrazol-5-yl)acetohydrazide,https://www.enaminestore.com/catalog/EN300-24086
ClCc1nc(-c2ccc(Cl)cc2)no1,EN300-12618,"5-(chloromethyl)-3-(4-chlorophenyl)-1,2,4-oxadiazole",https://www.enaminestore.com/catalog/EN300-12618
O=C(O)c1cccc(S(=O)(=O)NCc2cccnc2)c1,EN300-07878,3-{[(pyridin-3-yl)methyl]sulfamoyl}benzoic acid,https://www.enaminestore.com/catalog/EN300-07878
Nc1[nH]nc2ncccc12,EN300-26128,"2H-pyrazolo[3,4-b]pyridin-3-amine",https://www.enaminestore.com/catalog/EN300-26128
C1CN(CC2CO2)CCO1,EN300-13559,4-[(oxiran-2-yl)methyl]morpholine,https://www.enaminestore.com/catalog/EN300-13559
NCc1noc(-c2ccccc2)n1,EN300-24436,"1-(5-phenyl-1,2,4-oxadiazol-3-yl)methanamine",https://www.enaminestore.com/catalog/EN300-24436
N#Cc1ccc(CCC(=O)O)cc1,EN300-24305,3-(4-cyanophenyl)propanoic acid,https://www.enaminestore.com/catalog/EN300-24305
COc1ccc(C2(C)NC(=O)N(CC(=O)O)C2=O)cc1,EN300-10640,"2-[4-(4-methoxyphenyl)-4-methyl-2,5-dioxoimidazolidin-1-yl]acetic acid",https://www.enaminestore.com/catalog/EN300-10640
NCc1ccc(N2CCOCC2)nc1,EN300-25732,1-[6-(morpholin-4-yl)pyridin-3-yl]methanamine,https://www.enaminestore.com/catalog/EN300-25732
O=C(O)c1cccc(N2C(=O)c3ccccc3C2=O)c1,EN300-04042,"3-(1,3-dioxo-2,3-dihydro-1H-isoindol-2-yl)benzoic acid",https://www.enaminestore.com/catalog/EN300-04042
Cc1nc2cc(F)ccc2cc1C(=O)O,EN300-07134,7-fluoro-2-methylquinoline-3-carboxylic acid,https://www.enaminestore.com/catalog/EN300-07134
O=C(Nc1ccc(O)cc1)c1ccccc1,EN300-08969,N-(4-hydroxyphenyl)benzamide,https://www.enaminestore.com/catalog/EN300-08969
N#Cc1ccc(C(=O)N2CCOCC2)cc1,EN300-26753,4-(morpholine-4-carbonyl)benzonitrile,https://www.enaminestore.com/catalog/EN300-26753
Cc1cc2ncc([N+](=O)[O-])cn2n1,EN300-26796,"2-methyl-6-nitropyrazolo[1,5-a]pyrimidine",https://www.enaminestore.com/catalog/EN300-26796
COc1cc(OC)c(NS(=O)(=O)c2cccc(C(=O)O)c2)cc1Cl,EN300-00480,"3-[(5-chloro-2,4-dimethoxyphenyl)sulfamoyl]benzoic acid",https://www.enaminestore.com/catalog/EN300-00480
COc1ccc2nc(NCc3ccc(Cl)cc3Cl)sc2c1,EN300-12142,"N-[(2,4-dichlorophenyl)methyl]-6-methoxy-1,3-benzothiazol-2-amine",https://www.enaminestore.com/catalog/EN300-12142
O=C1c2ccccc2C(=O)N1CCc1nn[nH]n1,EN300-13536,"2-[2-(2H-1,2,3,4-tetrazol-5-yl)ethyl]-2,3-dihydro-1H-isoindole-1,3-dione",https://www.enaminestore.com/catalog/EN300-13536
O=[N+]([O-])c1ccc(C=CBr)o1,EN300-25762,2-(2-bromoethenyl)-5-nitrofuran,https://www.enaminestore.com/catalog/EN300-25762
COc1ccnc(Cl)n1,EN300-15259,2-chloro-4-methoxypyrimidine,https://www.enaminestore.com/catalog/EN300-15259
Nc1ccc(Cn2ccnc2)cc1,EN300-12445,4-[(1H-imidazol-1-yl)methyl]aniline,https://www.enaminestore.com/catalog/EN300-12445
O=C(CCl)N(Cc1ccccc1)c1nc(-c2ccc(Cl)cc2)cs1,EN300-01878,"N-benzyl-2-chloro-N-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]acetamide",https://www.enaminestore.com/catalog/EN300-01878
CS(=O)(=O)c1nc2ccccc2s1,EN300-23757,"2-methanesulfonyl-1,3-benzothiazole",https://www.enaminestore.com/catalog/EN300-23757
CC(SCC(=O)Nc1ccc(F)cc1)C(=O)O,EN300-10253,2-({[(4-fluorophenyl)carbamoyl]methyl}sulfanyl)propanoic acid,https://www.enaminestore.com/catalog/EN300-10253
O=c1[nH]cnc2ccsc12,EN300-23988,"3H,4H-thieno[3,2-d]pyrimidin-4-one",https://www.enaminestore.com/catalog/EN300-23988
Cl.FC(F)n1c(CCl)nc2ccccc21,EN300-26573,"2-(chloromethyl)-1-(difluoromethyl)-1H-1,3-benzodiazole hydrochloride",https://www.enaminestore.com/catalog/EN300-26573
c1ccc(CN2CCNCC2)nc1,EN300-15440,1-[(pyridin-2-yl)methyl]piperazine,https://www.enaminestore.com/catalog/EN300-15440
NC(=O)CCC(NS(=O)(=O)c1ccccc1C(F)(F)F)C(=O)O,EN300-10231,4-carbamoyl-2-[2-(trifluoromethyl)benzenesulfonamido]butanoic acid,https://www.enaminestore.com/catalog/EN300-10231
O=C1NC(=S)NC(=O)C1C1CCS(=O)(=O)C1,EN300-15314,"5-(1,1-dioxo-1lambda6-thiolan-3-yl)-2-sulfanylidene-1,3-diazinane-4,6-dione",https://www.enaminestore.com/catalog/EN300-15314
O=C(O)c1ccccc1NCCC1=CCCCC1,EN300-04724,2-{[2-(cyclohex-1-en-1-yl)ethyl]amino}benzoic acid,https://www.enaminestore.com/catalog/EN300-04724
COCCn1c(C)cc(C(=O)CCl)c1C,EN300-08180,"2-chloro-1-[1-(2-methoxyethyl)-2,5-dimethyl-1H-pyrrol-3-yl]ethan-1-one",https://www.enaminestore.com/catalog/EN300-08180
COc1cc(C(=O)O)cc2c1OC(C)C2,EN300-23857,"7-methoxy-2-methyl-2,3-dihydro-1-benzofuran-5-carboxylic acid",https://www.enaminestore.com/catalog/EN300-23857
O=C1CCCCN1,EN300-24025,piperidin-2-one,https://www.enaminestore.com/catalog/EN300-24025
CC(C)(C)OC(=O)NC(C)(C)C(=O)O,EN300-53415,2-{[(tert-butoxy)carbonyl]amino}-2-methylpropanoic acid,https://www.enaminestore.com/catalog/EN300-53415
O=S(=O)(Cl)c1ccccc1-c1ccccc1,EN300-29809,"[1,1'-biphenyl]-2-sulfonyl chloride",https://www.enaminestore.com/catalog/EN300-29809
O=C1COc2ccccc21,EN300-49168,"2,3-dihydro-1-benzofuran-3-one",https://www.enaminestore.com/catalog/EN300-49168
Brc1cn[nH]c1,EN300-50991,4-bromo-1H-pyrazole,https://www.enaminestore.com/catalog/EN300-50991
COc1ccc(C(C)N)cc1F,EN300-13892,1-(3-fluoro-4-methoxyphenyl)ethan-1-amine,https://www.enaminestore.com/catalog/EN300-13892
Cc1ccc(C(=O)NCCN)cc1F,EN300-29601,N-(2-aminoethyl)-3-fluoro-4-methylbenzamide,https://www.enaminestore.com/catalog/EN300-29601
Cl.O=c1nccc[nH]1,EN300-34914,"1,2-dihydropyrimidin-2-one hydrochloride",https://www.enaminestore.com/catalog/EN300-34914
CC(NC(=O)OC(C)(C)C)C(=O)O,EN300-29800,2-{[(tert-butoxy)carbonyl]amino}propanoic acid,https://www.enaminestore.com/catalog/EN300-29800
CCOC(=O)c1cccc(S(=O)(=O)Cl)c1,EN300-29869,ethyl 3-(chlorosulfonyl)benzoate,https://www.enaminestore.com/catalog/EN300-29869
N#CCN1CCOCC1,EN300-43320,2-(morpholin-4-yl)acetonitrile,https://www.enaminestore.com/catalog/EN300-43320
O=C(O)CSc1nnnn1C1CCCC1,EN300-25711,"2-[(1-cyclopentyl-1H-1,2,3,4-tetrazol-5-yl)sulfanyl]acetic acid",https://www.enaminestore.com/catalog/EN300-25711
CNCC(=O)Nc1ccc(C)cc1.Cl,EN300-04373,2-(methylamino)-N-(4-methylphenyl)acetamide hydrochloride,https://www.enaminestore.com/catalog/EN300-04373
O=S(=O)(Cl)c1cnc(Cl)s1,EN300-29708,"2-chloro-1,3-thiazole-5-sulfonyl chloride",https://www.enaminestore.com/catalog/EN300-29708
Nc1cccc(C(F)(F)F)n1,EN300-61496,6-(trifluoromethyl)pyridin-2-amine,https://www.enaminestore.com/catalog/EN300-61496
N#Cc1ccc(N)nc1,EN300-49194,6-aminopyridine-3-carbonitrile,https://www.enaminestore.com/catalog/EN300-49194
Cn1nc(C(C)(C)C)cc1C(=O)O,EN300-41467,3-tert-butyl-1-methyl-1H-pyrazole-5-carboxylic acid,https://www.enaminestore.com/catalog/EN300-41467
O=C(O)CC1CC1,EN300-35769,2-cyclopropylacetic acid,https://www.enaminestore.com/catalog/EN300-35769
O=C(O)c1sc(-c2ccco2)nc1-c1ccccc1,EN300-29698,"2-(furan-2-yl)-4-phenyl-1,3-thiazole-5-carboxylic acid",https://www.enaminestore.com/catalog/EN300-29698
N#Cc1ccccc1-c1ccc(Cn2cccn2)cc1,EN300-27218,"4'-[(1H-pyrazol-1-yl)methyl]-[1,1'-biphenyl]-2-carbonitrile",https://www.enaminestore.com/catalog/EN300-27218
NCC1CC1,EN300-27211,1-cyclopropylmethanamine,https://www.enaminestore.com/catalog/EN300-27211
Cc1ccc(S(=O)[O-])cc1.[Na+],EN300-30966,sodium 4-methylbenzene-1-sulfinate,https://www.enaminestore.com/catalog/EN300-30966
O=S1(=O)C=Cc2ccccc21,EN300-42002,"1lambda6-benzothiophene-1,1-dione",https://www.enaminestore.com/catalog/EN300-42002
Cc1nc(CCl)nc2ccccc12,EN300-29653,2-(chloromethyl)-4-methylquinazoline,https://www.enaminestore.com/catalog/EN300-29653
CC(=O)c1c(C)cc(C)nc1C,EN300-26004,"1-(2,4,6-trimethylpyridin-3-yl)ethan-1-one",https://www.enaminestore.com/catalog/EN300-26004
CN(Cc1c(F)cccc1Cl)S(=O)(=O)Cl,EN300-28270,N-[(2-chloro-6-fluorophenyl)methyl]-N-methylsulfamoyl chloride,https://www.enaminestore.com/catalog/EN300-28270
Clc1ccc(C2=NCCN2)cc1,EN300-29599,"2-(4-chlorophenyl)-4,5-dihydro-1H-imidazole",https://www.enaminestore.com/catalog/EN300-29599
O=C1c2ccccc2C(=O)N1CC1CO1,EN300-29534,"2-[(oxiran-2-yl)methyl]-2,3-dihydro-1H-isoindole-1,3-dione",https://www.enaminestore.com/catalog/EN300-29534
NNc1ccc(S(=O)(=O)N2CCCCC2)cn1,EN300-09991,2-hydrazinyl-5-(piperidine-1-sulfonyl)pyridine,https://www.enaminestore.com/catalog/EN300-09991
NNC(=O)c1cccc(S(=O)(=O)N2CCCCC2)c1,EN300-03576,3-(piperidine-1-sulfonyl)benzohydrazide,https://www.enaminestore.com/catalog/EN300-03576
Brc1ccc2ncccc2c1,EN300-51894,6-bromoquinoline,https://www.enaminestore.com/catalog/EN300-51894
COC(=O)CCC(=O)O,EN300-24949,4-methoxy-4-oxobutanoic acid,https://www.enaminestore.com/catalog/EN300-24949
c1c[nH]nn1,EN300-27201,"1H-1,2,3-triazole",https://www.enaminestore.com/catalog/EN300-27201
CC1(C)C2CCC1(C)C(N)C2.Cl,EN300-16950,"1,7,7-trimethylbicyclo[2.2.1]heptan-2-amine hydrochloride",https://www.enaminestore.com/catalog/EN300-16950
Cc1cc([N+](=O)[O-])c(S(=O)(=O)[O-])cc1Cl.[Na+],EN300-26657,sodium 5-chloro-4-methyl-2-nitrobenzene-1-sulfonate,https://www.enaminestore.com/catalog/EN300-26657
CN(C)c1nc(Cl)c(C=O)s1,EN300-24055,"4-chloro-2-(dimethylamino)-1,3-thiazole-5-carbaldehyde",https://www.enaminestore.com/catalog/EN300-24055
CCN(CC)CCOc1ccccc1N,EN300-27472,2-[2-(diethylamino)ethoxy]aniline,https://www.enaminestore.com/catalog/EN300-27472
NS(=O)(=O)c1cc(Cl)sc1Cl,EN300-27011,"2,5-dichlorothiophene-3-sulfonamide",https://www.enaminestore.com/catalog/EN300-27011
O=S(=O)(Cl)c1cccc(S(=O)(=O)NC2CC2)c1,EN300-27178,3-(cyclopropylsulfamoyl)benzene-1-sulfonyl chloride,https://www.enaminestore.com/catalog/EN300-27178
O=C(O)CC1Sc2ccc(Cl)cc2NC1=O,EN300-24700,"2-(6-chloro-3-oxo-3,4-dihydro-2H-1,4-benzothiazin-2-yl)acetic acid",https://www.enaminestore.com/catalog/EN300-24700
COC(=O)c1ccc(N2CCCC2)c(N)c1,EN300-26843,methyl 3-amino-4-(pyrrolidin-1-yl)benzoate,https://www.enaminestore.com/catalog/EN300-26843
CN(Cc1ccc(Br)cc1)C(=O)CCl,EN300-22355,N-[(4-bromophenyl)methyl]-2-chloro-N-methylacetamide,https://www.enaminestore.com/catalog/EN300-22355
O=C(CBr)c1cc2cc(Cl)ccc2o1,EN300-14247,2-bromo-1-(5-chloro-1-benzofuran-2-yl)ethan-1-one,https://www.enaminestore.com/catalog/EN300-14247
O=C(O)C1CC=CCC1c1nc2ccccc2s1,EN300-26963,"6-(1,3-benzothiazol-2-yl)cyclohex-3-ene-1-carboxylic acid",https://www.enaminestore.com/catalog/EN300-26963
CC(C)(C)C(=O)NCCCC(=O)O,EN300-27463,"4-(2,2-dimethylpropanamido)butanoic acid",https://www.enaminestore.com/catalog/EN300-27463
COc1ccc(C(NC(=O)CCl)C2CC2)cc1,EN300-28315,2-chloro-N-[cyclopropyl(4-methoxyphenyl)methyl]acetamide,https://www.enaminestore.com/catalog/EN300-28315
COC(=O)C1CCN(S(N)(=O)=O)CC1,EN300-28923,methyl 1-sulfamoylpiperidine-4-carboxylate,https://www.enaminestore.com/catalog/EN300-28923
Nc1cccc(OC(F)(F)F)c1,EN300-28930,3-(trifluoromethoxy)aniline,https://www.enaminestore.com/catalog/EN300-28930
O=C(CCl)N1CCCC1c1cccs1,EN300-22653,2-chloro-1-[2-(thiophen-2-yl)pyrrolidin-1-yl]ethan-1-one,https://www.enaminestore.com/catalog/EN300-22653
Nc1cnc2ccccc2c1,EN300-26923,quinolin-3-amine,https://www.enaminestore.com/catalog/EN300-26923
O=C1CCCN1CCl,EN300-27821,1-(chloromethyl)pyrrolidin-2-one,https://www.enaminestore.com/catalog/EN300-27821
Cc1cc(N)n(C)n1,EN300-14984,"1,3-dimethyl-1H-pyrazol-5-amine",https://www.enaminestore.com/catalog/EN300-14984
NC1=C(c2nc3ccccc3[nH]2)C(=O)CN1N,EN300-02549,"1,5-diamino-4-(1H-1,3-benzodiazol-2-yl)-2,3-dihydro-1H-pyrrol-3-one",https://www.enaminestore.com/catalog/EN300-02549
Cc1noc2ncc([N+](=O)[O-])cc12,EN300-27138,"3-methyl-5-nitro-[1,2]oxazolo[5,4-b]pyridine",https://www.enaminestore.com/catalog/EN300-27138
CC(C)(C)OC(=O)N[C@H]1C[C@@H](O)C1,EN300-34774,"tert-butyl N-[(1s,3s)-3-hydroxycyclobutyl]carbamate",https://www.enaminestore.com/catalog/EN300-34774
O=C(O)c1ccc(-n2cncn2)c([N+](=O)[O-])c1,EN300-12365,"3-nitro-4-(1H-1,2,4-triazol-1-yl)benzoic acid",https://www.enaminestore.com/catalog/EN300-12365
Cc1cccc(B(O)O)c1,EN300-64373,(3-methylphenyl)boronic acid,https://www.enaminestore.com/catalog/EN300-64373
Cc1ccc(B(O)O)cc1,EN300-33404,(4-methylphenyl)boronic acid,https://www.enaminestore.com/catalog/EN300-33404
CC(C)N(C)S(=O)(=O)c1ccc(NC(=O)CCl)cc1,EN300-23201,2-chloro-N-{4-[methyl(propan-2-yl)sulfamoyl]phenyl}acetamide,https://www.enaminestore.com/catalog/EN300-23201
O=[N+]([O-])c1cnc(Cl)nc1Cl,EN300-27449,"2,4-dichloro-5-nitropyrimidine",https://www.enaminestore.com/catalog/EN300-27449
O=C(O)c1cc2cc(Cl)ccc2[nH]1,EN300-28911,5-chloro-1H-indole-2-carboxylic acid,https://www.enaminestore.com/catalog/EN300-28911
O=C1NC(=O)N2CCCCC12,EN300-23887,"octahydroimidazo[1,5-a]pyridine-1,3-dione",https://www.enaminestore.com/catalog/EN300-23887
Brc1cc[nH]c2nccc1-2,EN300-28960,"4-bromo-7H-pyrrolo[2,3-b]pyridine",https://www.enaminestore.com/catalog/EN300-28960
NC(=O)CNc1ccccc1C(N)=O,EN300-27595,2-[(carbamoylmethyl)amino]benzamide,https://www.enaminestore.com/catalog/EN300-27595
COC(=O)c1ccc([N+](=O)[O-])o1,EN300-49149,methyl 5-nitrofuran-2-carboxylate,https://www.enaminestore.com/catalog/EN300-49149
COc1ccc(C(=O)O)cc1S(=O)(=O)NC1CC1,EN300-13135,3-(cyclopropylsulfamoyl)-4-methoxybenzoic acid,https://www.enaminestore.com/catalog/EN300-13135
N#CCc1ccc2c(c1)OCO2,EN300-26831,"2-(1,3-dioxaindan-5-yl)acetonitrile",https://www.enaminestore.com/catalog/EN300-26831
CN1CCCC1CO,EN300-51076,(1-methylpyrrolidin-2-yl)methanol,https://www.enaminestore.com/catalog/EN300-51076
CC1(c2ccco2)NC(=O)NC1=O,EN300-15209,"5-(furan-2-yl)-5-methylimidazolidine-2,4-dione",https://www.enaminestore.com/catalog/EN300-15209
O=C(O)CCC(=O)Nc1ccccc1O,EN300-11833,3-[(2-hydroxyphenyl)carbamoyl]propanoic acid,https://www.enaminestore.com/catalog/EN300-11833
Cc1ccc(C2SCC(=O)N2C2CC2)cc1,EN300-14830,"3-cyclopropyl-2-(4-methylphenyl)-1,3-thiazolidin-4-one",https://www.enaminestore.com/catalog/EN300-14830
COC(=O)CCCNC(=O)CCl,EN300-23133,methyl 4-(2-chloroacetamido)butanoate,https://www.enaminestore.com/catalog/EN300-23133
COc1ccccc1NCc1ccccc1O,EN300-06554,2-{[(2-methoxyphenyl)amino]methyl}phenol,https://www.enaminestore.com/catalog/EN300-06554
COc1ccc(-c2nc(C(=O)O)cs2)cc1OC,EN300-14940,"2-(3,4-dimethoxyphenyl)-1,3-thiazole-4-carboxylic acid",https://www.enaminestore.com/catalog/EN300-14940
O=C(O)COCc1ccccc1,EN300-22993,2-(benzyloxy)acetic acid,https://www.enaminestore.com/catalog/EN300-22993
CNS(=O)(=O)c1ccc(Cl)c(C(=O)O)c1,EN300-10855,2-chloro-5-(methylsulfamoyl)benzoic acid,https://www.enaminestore.com/catalog/EN300-10855
NC(=S)CC(=O)Nc1ccccc1,EN300-12984,2-carbamothioyl-N-phenylacetamide,https://www.enaminestore.com/catalog/EN300-12984
CC(C)(C)NS(=O)(=O)c1cccc(N)c1,EN300-11771,3-amino-N-tert-butylbenzene-1-sulfonamide,https://www.enaminestore.com/catalog/EN300-11771
Cc1c(C#N)c(NC(=O)CCl)n(-c2cccc(F)c2)c1C,EN300-12871,"2-chloro-N-[3-cyano-1-(3-fluorophenyl)-4,5-dimethyl-1H-pyrrol-2-yl]acetamide",https://www.enaminestore.com/catalog/EN300-12871
O=C(CCl)NC(=O)Nc1ccc2c(c1)OCCCO2,EN300-14283,"3-(2-chloroacetyl)-1-(3,4-dihydro-2H-1,5-benzodioxepin-7-yl)urea",https://www.enaminestore.com/catalog/EN300-14283
Cc1ccsc1CN(C)C(=O)CCl,EN300-23053,2-chloro-N-methyl-N-[(3-methylthiophen-2-yl)methyl]acetamide,https://www.enaminestore.com/catalog/EN300-23053
Cc1nn(-c2ccccc2)c(C)c1CCC(=O)O,EN300-12081,"3-(3,5-dimethyl-1-phenyl-1H-pyrazol-4-yl)propanoic acid",https://www.enaminestore.com/catalog/EN300-12081
Cn1c(=O)c2ccccc2n2c(CCl)nnc12,EN300-12735,"1-(chloromethyl)-4-methyl-4H,5H-[1,2,4]triazolo[4,3-a]quinazolin-5-one",https://www.enaminestore.com/catalog/EN300-12735
CNC(C)c1ccc(S(N)(=O)=O)cc1,EN300-12278,4-[1-(methylamino)ethyl]benzene-1-sulfonamide,https://www.enaminestore.com/catalog/EN300-12278
COC(=O)CCNC(=O)CCl,EN300-23110,methyl 3-(2-chloroacetamido)propanoate,https://www.enaminestore.com/catalog/EN300-23110
Cc1nnc(SCC(=O)O)n1Cc1ccccc1,EN300-11631,"2-[(4-benzyl-5-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]acetic acid",https://www.enaminestore.com/catalog/EN300-11631
COc1ccc(CC(N)c2ccc(OC)cc2)cc1,EN300-13067,"1,2-bis(4-methoxyphenyl)ethan-1-amine",https://www.enaminestore.com/catalog/EN300-13067
COC(=O)c1c(NC(=O)CCl)sc2c1CCCCC2,EN300-01868,"methyl 2-(2-chloroacetamido)-4H,5H,6H,7H,8H-cyclohepta[b]thiophene-3-carboxylate",https://www.enaminestore.com/catalog/EN300-01868
Nc1c(F)cc(Br)cc1F,EN300-83060,"4-bromo-2,6-difluoroaniline",https://www.enaminestore.com/catalog/EN300-83060
